Filename,ImageID,ObjectID,X,Y,Area,Perimeter,Major Axis,Minor Axis,Circularity,Aspect Ratio,Shape mode,Distance from cluster center
xy01c3.tiff,1,1,1006,1269,2131,172.85281374238568,61.115745248222936,44.4119458868535,0.8962731922239489,1.3761105042306638,4.0,23.72
xy01c3.tiff,1,2,1086,1427,2025,172.26702730475878,62.65115810826848,41.45975202702465,0.857492978716734,1.511132002608956,9.0,2.02
xy01c3.tiff,1,3,1569,1595,3920,233.03657992645927,76.38292298295661,65.38286317934786,0.9070844776956968,1.1682407173487517,7.0,2.24
xy02c3.tiff,2,1,2095,243,2665,193.68124086713192,68.39998040086057,49.61679951983134,0.8927543184901956,1.3785649429790765,4.0,2.04
xy02c3.tiff,2,2,1188,430,1992,173.3380951166243,64.69661764634454,39.27059664141576,0.8331269032342484,1.6474569570993949,9.0,2.46
xy02c3.tiff,2,3,740,768,2107,180.65180361560903,71.01368571393148,37.8071749325206,0.811315542385601,1.8783124060625758,9.0,3.28
xy02c3.tiff,2,4,572,1024,2205,179.09545442950497,65.83994732251774,42.745596674066014,0.8638718676564141,1.5402743778393249,9.0,2.76
xy02c3.tiff,2,5,368,1865,2023,169.09545442950497,60.46614622837834,42.729911967852495,0.8890821282271443,1.4150777159070569,9.0,2.62
xy02c3.tiff,2,6,783,1880,2041,169.53910524340094,60.61119483100367,42.973004418671245,0.8923045245360552,1.4104481557884478,5.0,3.66
xy03c3.tiff,3,1,1803,141,1989,169.6812408671319,60.86152868351785,41.75036983712191,0.8681144478913249,1.4577482527928038,9.0,2.92
xy03c3.tiff,3,2,1438,894,2086,171.6812408671319,59.81688267336852,44.79032136868253,0.8893618190032556,1.3354867936980817,5.0,3.47
xy03c3.tiff,3,3,1841,940,2098,174.85281374238568,63.75069411509454,41.95046900480281,0.8623232527046091,1.5196658256143898,5.0,3.1
xy03c3.tiff,3,4,275,1874,3694,238.35028842544403,81.65453861285788,59.40329723432429,0.8171003405964506,1.3745792306908584,2.0,3.35
xy03c3.tiff,3,5,1130,1974,2132,177.82337649086284,67.15636621796736,40.478159058459575,0.8472651821966776,1.659076592909733,9.0,2.97
xy04c3.tiff,4,1,979,253,3124,217.3380951166243,80.67929955173226,49.36120001735983,0.8310921430033619,1.6344679530351407,3.0,1.43
xy04c3.tiff,4,2,2071,380,3516,229.33809511662426,83.19432611817675,54.06376557899965,0.8400523064460205,1.5388185641011376,3.0,2.93
xy04c3.tiff,4,3,1862,481,2341,180.16652224137044,59.02995812224989,50.69970218995032,0.9062814417045306,1.1643058158623818,7.0,4.7
xy04c3.tiff,4,4,1856,995,2474,194.40916292848974,71.77575238964046,43.981077248370845,0.8225761222961177,1.6319689484708837,10.0,2.99
xy04c3.tiff,4,5,2421,1683,2173,176.85281374238568,62.386676746968966,44.374376316574256,0.8730631190052904,1.4059167007079023,8.0,1.91
xy05c3.tiff,5,1,1144,608,2395,196.30865786510142,77.6203203015983,39.31186930587632,0.7809738172506858,1.9744754363536623,3.0,2.53
xy05c3.tiff,5,2,2254,914,2859,198.99494936611663,68.31513488234664,53.30149508833103,0.9072770214966198,1.2816738961849956,4.0,3.8
xy05c3.tiff,5,3,1576,1071,2339,184.40916292848976,68.19203602668104,43.74360761069705,0.8643210554669922,1.5589028832181957,2.0,1.83
xy05c3.tiff,5,4,2434,1082,2743,214.45079348883235,79.7683420206347,45.5334372954561,0.7495150480214742,1.7518629551956757,1.0,5.41
xy05c3.tiff,5,5,1011,1400,2261,177.4386001800126,61.313585562371216,46.9942234807432,0.9024314476508826,1.3047047279650374,7.0,1.94
xy06c3.tiff,6,1,2183,502,2126,170.61017305526644,56.366747650019036,48.04638061279865,0.9178321733591396,1.1731736486931958,8.0,2.98
xy06c3.tiff,6,2,751,561,2313,182.99494936611663,65.94354412714752,44.67000883178383,0.8679751467259916,1.4762375439744044,9.0,1.8
xy06c3.tiff,6,3,1166,646,2840,200.65180361560903,71.02678286659106,50.95765143142971,0.8864251475602928,1.3938394111857184,8.0,2.16
xy06c3.tiff,6,4,2391,671,2079,173.68124086713192,63.01066998636341,42.10200919251716,0.8660810311141566,1.4966190734090281,9.0,2.17
xy06c3.tiff,6,5,528,714,2770,195.82337649086293,65.33391115790643,54.02770288775464,0.9077380991350412,1.2092668698804578,7.0,1.74
xy06c3.tiff,6,6,1248,1416,2404,183.09545442950497,63.3580577546476,48.3493709951704,0.9011336394614844,1.310421551522902,7.0,2.38
xy06c3.tiff,6,7,854,1951,5185,268.35028842544403,92.03790725391464,71.76008119857521,0.904803958460957,1.2825780812486325,9.0,3.11
xy07c3.tiff,7,1,1326,644,2179,175.1959594928933,62.22210424329113,44.63374319046386,0.892111057660478,1.3940597358768034,4.0,2.34
