Filename,ImageID,ObjectID,X,Y,Area,Perimeter,Major Axis,Minor Axis,Circularity,Aspect Ratio,Shape mode,Distance from cluster center
xy01c3.tiff,1,1,1358,596,9989,592.8549057834388,163.03512232314458,80.0988026229797,0.3571371604428053,2.0354252121662944,7.0,9.24
xy01c3.tiff,1,2,424,1061,10863,1100.6854249492378,309.9490250255316,100.60708090713499,0.11267646469037325,3.0807873782922788,1.0,10.97
xy01c3.tiff,1,3,1016,1464,16255,723.2457787486992,163.75767841772017,128.56848751833874,0.3905035827518856,1.2736999678429142,7.0,6.56
xy01c3.tiff,1,4,1531,1575,5377,418.2975105768082,117.14356463880009,66.52067661622193,0.3861707188386896,1.7610098182650336,1.0,7.5
xy02c3.tiff,2,1,357,313,2377,185.4386001800126,67.51343182829987,44.95648624860149,0.8686378816594084,1.5017506362699795,4.0,2.29
xy02c3.tiff,2,2,353,396,2165,180.61017305526642,65.97031404063864,41.98749988054056,0.8340332162268398,1.5711893832291053,4.0,5.25
xy02c3.tiff,2,3,549,1815,3054,210.65180361560903,66.9495925634943,58.32912211297275,0.8648654196999475,1.1477901627565268,7.0,4.05
xy02c3.tiff,2,4,156,1990,2015,176.85281374238568,66.3085576049849,38.961590015282695,0.8095822295424118,1.7018955740506316,3.0,2.36
xy03c3.tiff,3,1,2107,441,3722,230.20815280171303,69.51073798366413,68.34234976306958,0.8825612041064189,1.017096108410746,7.0,3.18
xy03c3.tiff,3,2,1432,915,4513,355.85995641732217,129.39994364328578,48.43325362547647,0.4478338891738688,2.671716929114584,9.0,7.17
xy03c3.tiff,3,3,1634,1001,30435,1187.8458505361984,346.4156086117998,124.57466361178714,0.2710584810290538,2.780787028182047,1.0,12.47
xy03c3.tiff,3,4,2067,1005,2891,425.2630226914019,174.5100499503654,25.028963337574176,0.20088278105789828,6.9723243266885975,3.0,10.09
xy03c3.tiff,3,5,270,1020,4868,1017.3553390593274,562.6813754416958,11.492857208277664,0.05910375811459126,48.95922443345312,1.0,4.24
xy03c3.tiff,3,6,1843,1132,6528,583.4112549695428,182.99972975243213,65.34072074183652,0.2410129638717571,2.8006995893949576,2.0,13.04
xy03c3.tiff,3,7,1336,2089,2500,333.025432638166,96.79388705107841,47.130014016792686,0.2832664046704429,2.053763171311389,1.0,9.89
xy04c3.tiff,4,1,496,422,2942,209.09545442950497,73.1639239099115,51.99014914949829,0.8455968354661481,1.4072651282366546,2.0,3.16
xy04c3.tiff,4,2,1217,864,5659,302.3919189857866,89.43042160979887,83.21706744220744,0.7776948013710009,1.0746644211165757,7.0,5.34
xy04c3.tiff,4,3,1687,1448,2665,205.095454429505,73.08872792693963,47.46218698133938,0.7961501974376851,1.5399359484988708,5.0,3.82
xy04c3.tiff,4,4,1139,1756,2749,200.26702730475878,72.82413529054551,48.269519608068286,0.8613223193131317,1.508698157384871,8.0,2.97
xy04c3.tiff,4,5,2106,1797,7587,328.8772003600252,107.5159757825023,90.32406683375065,0.8814799017140991,1.1903358601024334,7.0,2.3
xy05c3.tiff,5,1,431,336,2588,202.0243866176395,74.27263814259379,45.079519939874295,0.7968315884977534,1.6475915946233766,2.0,3.11
xy05c3.tiff,5,2,803,357,17589,632.4823227814084,236.45695009474915,95.53555881362068,0.5525279208028929,2.475067430714992,3.0,3.72
xy05c3.tiff,5,3,2458,603,4082,278.35028842544403,78.50558206713181,70.37836321523588,0.6620632979926734,1.1154789409785042,7.0,7.95
xy05c3.tiff,5,4,2154,757,1992,187.63961030678928,79.16512032641829,32.29701684168199,0.7109681628457684,2.4511589015939417,4.0,7.11
xy05c3.tiff,5,5,632,1251,14961,498.31580054003786,145.59649503330797,131.18730943283344,0.7571138154646475,1.1098367339247237,7.0,3.32
xy05c3.tiff,5,6,271,1257,2329,184.12489168102783,67.46185411463695,44.07492460282469,0.8632852960628261,1.5306175727482338,8.0,3.42
xy07c3.tiff,7,1,1511,1819,6545,493.260930650349,246.37527677268776,35.39558251890573,0.33803843229945074,6.9606221804964505,5.0,20.77
xy08c3.tiff,8,1,833,97,3545,221.237590053236,72.34638752870838,62.46147293513405,0.9101401335775228,1.1582561878398188,9.0,3.34
xy08c3.tiff,8,2,224,139,2712,205.72287142747453,64.03478808678148,54.84967484511228,0.805256787723428,1.1674597573751653,10.0,5.22
xy08c3.tiff,8,3,909,284,2494,573.2874093090415,247.29420756424625,18.390455091702844,0.09535895992337236,13.44687808600327,2.0,11.08
xy08c3.tiff,8,4,1231,658,2734,200.75230867899742,70.02727718658919,49.83530082801864,0.852486042999774,1.4051741641583135,10.0,2.63
xy08c3.tiff,8,5,1105,696,14121,913.8265145524423,216.74987225374767,98.74499258530359,0.21249455557050645,2.1950467216502383,6.0,9.87
xy08c3.tiff,8,6,638,1262,7697,534.8071785686863,195.36185040151108,52.12592977069264,0.33817141483255503,3.7478823161702435,3.0,6.8
xy08c3.tiff,8,7,1474,1685,14056,547.8782463805518,152.85803667518425,120.42562846934985,0.5884417772010012,1.2693148345419591,5.0,6.13
xy09c3.tiff,9,1,772,1344,3784,236.40916292848974,85.35260180095256,56.67836512655053,0.8508095993667626,1.505911499218064,8.0,1.56
xy09c3.tiff,9,2,939,1643,4125,284.00714267493635,92.10054936078468,58.12528718352368,0.6426511541660291,1.5845177516282738,6.0,8.14
xy10c3.tiff,10,1,2013,414,2304,182.26702730475878,58.0719766758854,51.05630886116054,0.8715175113909286,1.1374103998352654,7.0,3.9
xy10c3.tiff,10,2,1940,1128,3071,255.9360748630709,79.5296963300867,50.28165793500657,0.5891510691728833,1.5816840493383448,6.0,8.5
xy10c3.tiff,10,3,2283,1242,2441,196.12489168102783,76.83857864132446,40.59266543903511,0.7974660624480795,1.892917792174204,3.0,2.57
xy10c3.tiff,10,4,1195,1760,5042,334.2914139223983,93.71022110633871,71.33025459874891,0.56697284774532,1.3137513896940771,1.0,6.97
xy10c3.tiff,10,5,306,1864,3048,224.5512985522207,83.45125594653761,47.36224535523871,0.7596152673293232,1.761978456059561,1.0,3.78
xy10c3.tiff,10,6,1240,2089,3074,226.2081528017131,88.90599377201207,44.32799293064069,0.7549135497791202,2.0056399555721343,8.0,3.4
xy11c3.tiff,11,1,1458,41,2017,183.72287142747453,74.42830012557204,34.95561954897877,0.7509124645876918,2.129222742606102,3.0,2.87
xy11c3.tiff,11,2,1498,189,3908,242.89444430272832,83.97131201370601,59.8004717305596,0.8323946042591658,1.4041914651117122,1.0,2.8
xy11c3.tiff,11,3,1543,334,3909,273.4213562373095,95.94385167213554,53.05641381470853,0.6570685311275906,1.8083365379198992,1.0,5.13
xy11c3.tiff,11,4,84,583,4098,313.1492782986673,91.99521130741137,60.29478359825226,0.5251447012869366,1.5257573842603191,3.0,7.45
xy11c3.tiff,11,5,1015,830,5804,306.7766952966369,118.26744831055706,62.818947027564214,0.7749836465328523,1.882671612732743,9.0,2.46
xy11c3.tiff,11,6,1026,1273,5660,425.2325394193525,131.69957683486274,57.78958111713293,0.3933447113033421,2.2789501894454403,2.0,10.65
xy11c3.tiff,11,7,854,1887,6862,313.66399692442883,95.9935576949222,91.27404275330349,0.8764582498327952,1.0517070877902788,7.0,2.7
xy11c3.tiff,11,8,1592,1943,1974,212.45079348883235,85.52216672868636,33.464779632708286,0.5495918671020278,2.555587326954859,2.0,5.81
xy11c3.tiff,11,9,1533,1962,3077,239.52186130069785,79.47040022522616,52.69468369702586,0.6739800547182098,1.5081293718764943,2.0,5.59
xy12c3.tiff,12,1,2182,174,12905,811.6904755831214,285.96482299499536,61.28216967454112,0.2461427072567215,4.666362573546343,3.0,7.57
xy12c3.tiff,12,2,1280,341,13497,840.7899346259828,226.34227319937526,96.77316496913336,0.2399231219581401,2.338895015695406,6.0,11.21
xy12c3.tiff,12,3,333,632,28151,1640.4539315504119,593.4581979382855,76.14152987853366,0.13145454714319554,7.794145965874495,2.0,9.61
xy12c3.tiff,12,4,1408,1013,2526,431.819371877506,179.84593410651973,19.611533656679804,0.1702311243266685,9.170416615799098,2.0,6.36
xy12c3.tiff,12,5,957,1144,2039,214.55129855222071,80.16996781897258,34.68471553954788,0.5566276746753941,2.3113918212061435,2.0,5.35
xy12c3.tiff,12,6,2484,1267,2127,173.4386001800126,54.49560620041596,49.91077863375208,0.8885581088717903,1.0918604696654324,6.0,5.43
xy12c3.tiff,12,7,1608,1365,2453,494.70667350529794,153.44166178443277,32.889430685879944,0.12595397392583396,4.665379077245877,3.0,14.61
xy12c3.tiff,12,8,1851,1532,9846,664.9848480983502,222.788849239318,65.54699844295385,0.2797990243040317,3.398917639733162,3.0,8.47
xy13c3.tiff,13,1,1944,418,8979,365.98989873223326,114.09722216086512,101.11317709221771,0.8423636881163725,1.1284110087531487,7.0,3.25
xy13c3.tiff,13,2,298,569,10487,1229.1768029778866,167.49958049434582,128.7687731093104,0.08722328132158537,1.3007779483319086,10.0,20.96
xy13c3.tiff,13,3,2463,765,15632,594.4762261269982,193.0963607108691,105.35590838396593,0.5558472070162045,1.8328004919015657,2.0,4.19
xy13c3.tiff,13,4,1073,1168,15429,894.7615433949867,193.5919375583136,110.73802047116743,0.2421770714412696,1.7481975633537592,4.0,11.08
xy13c3.tiff,13,5,2203,1349,6035,430.3391411371508,116.21446762745836,71.15227028921919,0.4095108764227187,1.633320583518568,1.0,9.64
xy13c3.tiff,13,6,1192,1462,5817,536.5889244992064,164.10587951062772,51.15482609919089,0.2538782635056118,3.2080234070666385,2.0,8.08
xy13c3.tiff,13,7,935,1433,2773,990.235677480932,479.9734669755255,13.546715128885465,0.03553714991727619,35.430985475739796,7.0,9.79
xy13c3.tiff,13,8,1078,1595,4530,476.15032431919394,174.65569752428533,37.45242409375732,0.25108449624107754,4.663401682279825,1.0,7.3
