Filename,ImageID,ObjectID,X,Y,Area,Perimeter,Major Axis,Minor Axis,Circularity,Aspect Ratio,Shape mode,Distance from cluster center
xy01c3.tiff,1,1,1256,283,2394,184.61017305526642,61.52371132876386,49.82947152138414,0.8827195623131767,1.234685206371518,6.0,73.89
xy01c3.tiff,1,2,377,500,2745,249.07821048680188,95.82633500922528,42.31244892458519,0.5560076142892331,2.2647314784360404,8.0,6.41
xy01c3.tiff,1,3,2064,1750,4711,262.5929291125633,89.36211447474942,67.26143410658406,0.8585328418711318,1.328578786071437,7.0,1.56
xy01c3.tiff,1,4,500,1966,3071,210.06601717798213,75.7964618914657,51.61462699496804,0.8745367772380979,1.4685074038964805,10.0,2.53
xy01c3.tiff,1,5,1178,2110,2166,179.58073580374355,67.68903543956556,40.77885296957639,0.8440123917240431,1.6599053310809369,8.0,2.45
xy02c3.tiff,2,1,2155,59,2160,174.5096679918781,63.081634767940386,43.70746075028121,0.8913014861082034,1.4432692653629968,9.0,2.44
xy02c3.tiff,2,2,1316,903,2618,196.61017305526642,70.4645604922085,47.80881254792628,0.8510744157304635,1.4738822559454037,3.0,2.68
xy03c3.tiff,3,1,783,505,2827,208.75230867899742,78.88150738175494,45.65773755140491,0.8152167568663713,1.7276700864326493,2.0,2.19
xy03c3.tiff,3,2,912,757,5235,274.1076477383247,91.97254911267895,72.55883599087404,0.8755566371823222,1.2675582216374952,6.0,1.79
xy03c3.tiff,3,3,1811,1769,2808,207.48023074035527,70.69205934021916,50.740515245054105,0.8196973345491015,1.393207360997577,10.0,2.27
xy03c3.tiff,3,4,1455,1838,2496,190.89444430272832,68.70583723457692,46.347800482303036,0.8607318365764716,1.4823969318848438,3.0,1.18
xy03c3.tiff,3,5,401,2065,2301,187.68124086713192,65.063041820436,45.342360055629136,0.8208895940454582,1.434928436468948,10.0,2.53
xy04c3.tiff,4,1,1166,142,2676,198.99494936611663,70.49962182367703,48.71547719277078,0.8492036759443705,1.4471709174623242,8.0,3.25
xy04c3.tiff,4,2,2448,531,2514,190.06601717798213,66.99383811569872,47.85383111088084,0.8745128371934067,1.3999681229381422,9.0,1.48
xy04c3.tiff,4,3,1375,586,2317,203.237590053236,78.10844823090473,38.305341705829015,0.7049005100472286,2.0391006776743823,2.0,4.26
xy04c3.tiff,4,4,775,1064,3141,214.89444430272843,73.80712919247908,54.573345388960455,0.8547270035134128,1.3524391562663736,9.0,2.89
xy04c3.tiff,4,5,2320,1402,2721,207.62236636408616,80.09647896256469,43.631174218726215,0.7932135650598449,1.8357626260763755,3.0,2.49
xy04c3.tiff,4,6,628,2014,4925,269.76450198781714,98.08817443844757,64.00384747922769,0.8504455192646453,1.5325355943684775,8.0,1.0
