Filename,ImageID,ObjectID,X,Y,Area,Perimeter,Major Axis,Minor Axis,Circularity,Aspect Ratio,Shape mode,Distance from cluster center
xy01c3.tiff,1,1,1567,1920,2925,209.82337649086284,78.47309343016747,47.55636108575574,0.8348875629438691,1.6501071915208416,6.0,25.45
xy02c3.tiff,2,1,1613,1639,2706,207.30865786510142,71.94397580180437,48.1407737036127,0.7912300562188489,1.4944499281366013,9.0,2.99
xy03c3.tiff,3,1,1027,533,2235,179.33809511662426,58.46286442685423,48.79221115102173,0.8732574240886689,1.198200758844478,4.0,4.16
xy03c3.tiff,3,2,338,606,2522,226.65180361560903,61.42282542854555,54.07918559996784,0.6169309914437551,1.1357942015417866,4.0,7.84
xy03c3.tiff,3,3,1740,1892,2518,205.96551211459385,80.34982794603687,40.77978050447176,0.7458930794867894,1.970334978561888,3.0,3.67
xy05c3.tiff,5,1,866,431,2212,180.75230867899742,60.49232434422705,46.77285858723596,0.8507996067636432,1.2933210877287509,10.0,2.84
xy06c3.tiff,6,1,1060,1443,2243,180.75230867899742,60.49154318917905,47.816269495346276,0.8627231093900777,1.2650828646318046,7.0,2.73
xy07c3.tiff,7,1,1879,715,2250,179.92388155425118,64.6222193139209,44.38692494590477,0.8734031597088022,1.4558841233691515,9.0,3.45
xy07c3.tiff,7,2,807,714,2065,171.29646455628162,60.49662915900965,43.56733431541477,0.8843682063303159,1.3885777064309637,5.0,2.05
xy07c3.tiff,7,3,2068,1534,3372,220.6934341759517,77.45319389712276,55.916354449827345,0.8699987017657571,1.3851617234206497,10.0,2.9
xy07c3.tiff,7,4,732,1585,2102,179.4386001800126,66.80337303703897,40.21516051760911,0.8203720026232059,1.6611489840451492,8.0,2.96
xy07c3.tiff,7,5,1512,2081,2334,183.78174593052026,63.20417585481533,47.25923754982141,0.8683723162967193,1.3373930501562687,7.0,2.17
xy08c3.tiff,8,1,1872,143,3678,233.3797256769669,84.14248160162512,56.06716988025329,0.8485849769115157,1.5007442284198456,2.0,2.16
xy09c3.tiff,9,1,1352,538,3106,214.40916292848976,77.45869889581603,51.460714697078934,0.8490331215816261,1.5052006050007858,3.0,2.34
xy09c3.tiff,9,2,2359,1374,3188,247.72287142747453,83.97401172134435,50.22527483066058,0.6528237802130203,1.6719472816121157,3.0,6.45
xy09c3.tiff,9,3,1023,1442,2218,183.92388155425118,66.02867678033286,43.00398949944695,0.8239391863712586,1.5354081690765464,5.0,2.48
xy10c3.tiff,10,1,1676,669,1969,168.5096679918781,59.944078700913145,42.011627637332225,0.8713766825207323,1.4268449491741622,10.0,3.15
xy10c3.tiff,10,2,832,848,2095,175.58073580374355,63.33840501469102,42.264330461419426,0.8539651781197639,1.4986255389165302,10.0,3.09
xy10c3.tiff,10,3,1224,1559,2046,184.2253967444162,72.60687457134289,36.11293632452421,0.7575590529154381,2.0105502892058023,2.0,3.2
xy10c3.tiff,10,4,1697,1623,2018,171.78174593052026,54.65013623125574,47.75048168804521,0.8593636923487054,1.1444939254913928,6.0,4.86
xy12c3.tiff,12,1,190,1727,1966,167.43860018001263,56.741420362680856,44.21824806811965,0.8812156641588544,1.2832127649035043,9.0,2.46
xy13c3.tiff,13,1,104,1039,2500,193.3380951166243,68.5521425183066,46.74669421627348,0.8404560387920061,1.4664596859223942,2.0,2.39
xy14c3.tiff,14,1,2457,105,1974,169.78174593052026,55.83605059479974,45.40332604781172,0.8605478458221516,1.229778861046477,7.0,2.88
xy14c3.tiff,14,2,1676,1702,3543,226.65180361560903,77.11425943217867,58.74626319536003,0.8666877488839112,1.3126666316755515,5.0,3.05
xy15c3.tiff,15,1,2364,111,2728,196.75230867899742,67.39888097002438,51.60370423220097,0.8855529944104147,1.3060861031748792,8.0,2.17
xy15c3.tiff,15,2,1173,1329,2010,171.78174593052026,61.08882813431558,42.04065484516322,0.8559568987219514,1.4530893574162262,4.0,2.04
xy16c3.tiff,16,1,1748,1423,1965,175.92388155425118,66.48170096151168,37.90668903859979,0.7978528880328685,1.753825054301482,9.0,3.22
xy16c3.tiff,16,2,603,1948,2031,173.92388155425118,61.708918525191784,42.49828011434635,0.8437258378847404,1.4520333142695907,8.0,4.14
xy17c3.tiff,17,1,2084,731,2319,189.43860018001263,72.16500111338948,41.121618763597226,0.8120329664185749,1.7549163501625893,8.0,3.09
xy17c3.tiff,17,2,1511,888,2724,226.9360748630709,75.59678195751731,47.02930850123851,0.6646758343363562,1.6074397937517302,9.0,5.66
xy17c3.tiff,17,3,1090,1841,2015,169.09545442950497,58.333710432686594,44.22247017970377,0.8855662325149263,1.3190966084807099,8.0,2.56
xy18c3.tiff,18,1,1003,1095,2436,183.33809511662426,61.68048574459756,50.34931666381611,0.9107133828698222,1.225051099629415,10.0,3.65
xy19c3.tiff,19,1,2226,130,2896,212.61017305526642,80.30778316484248,46.466220771525535,0.8050824129906701,1.7283046013084633,2.0,2.96
xy19c3.tiff,19,2,1799,260,2888,210.26702730475878,80.37383832138259,45.78830376211218,0.8208517025205468,1.7553355708251508,8.0,2.76
xy19c3.tiff,19,3,65,1005,1987,166.95331880577405,54.63027166619131,46.59245399022835,0.895813530503073,1.1725132931965492,7.0,3.12
xy19c3.tiff,19,4,143,1540,2155,187.92388155425118,63.30113433319849,44.10617573555504,0.7668195738425446,1.4351988871746582,8.0,5.81
xy20c3.tiff,20,1,1730,1629,2086,183.2375900532359,71.44187623766906,37.557086079767146,0.7807194976335029,1.9022209573430249,2.0,3.07
xy21c3.tiff,21,1,294,1215,5968,356.23253941935263,145.33334543932534,56.71590522405997,0.5909782598607976,2.562479517256689,1.0,4.92
xy21c3.tiff,21,2,184,1371,3052,206.0660171779821,65.20237662331895,59.823213809660814,0.9031952375706466,1.0899176502080448,5.0,3.03
xy21c3.tiff,21,3,1482,1458,3019,212.16652224137044,76.81546678801166,50.245197455173034,0.8427897823782261,1.5288121189401964,4.0,3.45
xy22c3.tiff,22,1,1555,267,3520,227.2375900532359,73.19378932889512,61.81243692314462,0.8566278268312304,1.184127223780251,7.0,5.96
xy22c3.tiff,22,2,1056,737,3224,213.82337649086284,73.25876830989478,56.147827859536974,0.8861240641880566,1.30474803928593,7.0,1.6
xy22c3.tiff,22,3,490,1320,2073,180.36753236814715,66.63321666942518,39.808119280325066,0.8007416871440756,1.6738599530462692,3.0,1.68
xy22c3.tiff,22,4,1887,2099,2326,184.16652224137047,64.82780998265797,45.7901390125381,0.8617835508259714,1.4157591870360346,9.0,1.69
xy23c3.tiff,23,1,1858,262,1970,172.16652224137047,64.13910278349485,39.20311280348884,0.8351772899769965,1.6360716840267555,9.0,2.31
xy23c3.tiff,23,2,444,515,2005,168.6101730552664,54.990076017259426,46.604372812673205,0.8862509071115938,1.1799338280614282,7.0,2.91
xy23c3.tiff,23,3,320,1006,2353,181.1959594928933,62.077855249253396,48.47678636284622,0.9006058694990378,1.2805686991007177,6.0,3.43
xy23c3.tiff,23,4,835,1171,2546,202.75230867899742,71.19544984978303,46.10017645320347,0.7782813923067794,1.5443639336620307,8.0,2.94
xy23c3.tiff,23,5,1425,1483,2489,187.09545442950497,64.2394667954226,49.5982261844817,0.8935282506766895,1.2951968595909555,5.0,2.19
xy24c3.tiff,24,1,1136,133,2117,172.26702730475878,56.72025706403112,47.64024898347625,0.8964506844164574,1.1905953111979797,7.0,2.03
xy24c3.tiff,24,2,1028,424,2286,183.33809511662426,62.26424781875856,46.96989449044469,0.8546349725945869,1.325620346697293,7.0,2.84
xy25c3.tiff,25,1,153,988,3612,243.37972567696687,92.73425551272949,50.3299876063362,0.766282330071675,1.842524902610048,2.0,3.21
xy25c3.tiff,25,2,723,1259,2103,178.16652224137047,66.06164498947153,40.65871474980812,0.8325243238777429,1.6247843886846742,3.0,2.42
xy25c3.tiff,25,3,537,1290,2131,180.5096679918781,66.1808482304013,41.1470126940661,0.8218496582392623,1.608399830200684,10.0,2.6
xy25c3.tiff,25,4,211,1414,1980,173.43860018001263,64.82762460208444,39.14411528758607,0.8271485921796635,1.656126958696228,2.0,2.32
xy25c3.tiff,25,5,1886,1518,2327,183.2375900532359,64.45267889049647,46.16901212811138,0.8709176754521388,1.396015983873576,10.0,1.71
xy26c3.tiff,26,1,204,833,2196,183.68124086713192,68.60301995824919,41.058140697724006,0.817923319838584,1.6708749785655077,8.0,2.68
xy26c3.tiff,26,2,1466,1757,2266,181.92388155425118,62.76856878335121,46.3059279887838,0.8603800711270321,1.3555190773534431,7.0,2.62
xy27c3.tiff,27,1,1916,1221,3121,208.89444430272832,69.80286977539974,57.09732009808488,0.8987726602772421,1.2225244487042226,7.0,2.13
xy27c3.tiff,27,2,1215,1272,4177,246.89444430272832,87.28671748560959,61.106337146149855,0.8610962629836434,1.4284396931997958,2.0,2.03
xy27c3.tiff,27,3,487,1610,2376,195.82337649086284,74.51611627253531,40.928549382440295,0.7786230048898406,1.8206390746041243,8.0,2.7
xy27c3.tiff,27,4,1230,1617,2133,179.78174593052026,65.63725932794826,42.26571712408607,0.8292959263244042,1.5529668912335428,8.0,3.95
xy27c3.tiff,27,5,1434,1877,2190,175.68124086713192,57.00298012747843,49.157419470048104,0.8916680354297487,1.1596007427161767,7.0,3.13
xy27c3.tiff,27,6,2311,2082,2053,184.953318805774,71.92947866451999,36.93276482380116,0.754179209428775,1.9475790401200983,3.0,3.7
xy28c3.tiff,28,1,1176,1182,1989,174.85281374238568,61.762796757621814,41.281661858166615,0.8175219016346363,1.4961315503678898,2.0,2.24
xy28c3.tiff,28,2,1509,1534,2499,186.26702730475878,61.81217391883193,51.7469239678805,0.9051158142719145,1.1945091452624117,5.0,3.13
xy28c3.tiff,28,3,1759,1563,2046,168.8528137423857,56.43195681180354,46.256464570326436,0.9017764496046036,1.2199798954804837,5.0,3.76
xy29c3.tiff,29,1,1955,1672,2305,186.26702730475878,64.62256126481253,45.8231984387088,0.8348507210471238,1.4102586346356634,8.0,2.9
xy29c3.tiff,29,2,1519,1730,2290,181.3380951166243,63.2790442666292,46.2260634962456,0.8751192713171332,1.3689040225492837,8.0,1.61
xy29c3.tiff,29,3,812,1775,2134,177.09545442950497,61.68962280259715,44.16926415977775,0.8550459432350271,1.3966640372237429,8.0,2.19
xy29c3.tiff,29,4,886,2085,2307,181.82337649086284,63.97712227486504,46.036739102992705,0.8769160555451664,1.3896970880525736,7.0,1.91
xy30c3.tiff,30,1,1511,1869,2098,176.85281374238568,64.42085993970375,41.59503501014493,0.8429297853994935,1.5487632099357933,4.0,2.22
xy30c3.tiff,30,2,1419,1876,2188,176.85281374238568,62.24627510203595,44.89918854762234,0.8790897857264501,1.3863563488684083,4.0,2.28
xy30c3.tiff,30,3,744,1946,2046,169.53910524340094,54.68731600231286,47.949473476312754,0.8944904738857271,1.1405196353058733,8.0,3.23
xy31c3.tiff,31,1,472,658,3468,253.42135623730945,94.70103268356232,48.18611680980754,0.6785823059487025,1.9653177917895093,3.0,5.41
xy31c3.tiff,31,2,1639,673,4572,255.27922061357856,89.56974438464377,65.06677528311188,0.8816275545447928,1.3765818882973233,10.0,1.59
xy31c3.tiff,31,3,478,996,2652,195.3380951166243,70.18853552162422,48.238543454703475,0.8733925582460976,1.4550301583531855,5.0,2.45
xy31c3.tiff,31,4,457,1271,2141,175.53910524340097,56.7548322410252,48.27553457257461,0.8731297188699241,1.1756437861025302,7.0,2.94
xy31c3.tiff,31,5,153,1453,2126,178.75230867899742,65.40548787588622,41.68444462265779,0.8361222968623546,1.5690622357562785,10.0,2.06
xy32c3.tiff,32,1,585,322,1979,166.2670273047588,55.72042728188825,45.33033077398321,0.899587462478687,1.2292084864703503,7.0,1.85
xy32c3.tiff,32,2,1934,502,2059,176.40916292848976,64.59533689939074,41.106122708241,0.8314266331909428,1.5714286009865046,9.0,3.39
xy32c3.tiff,32,3,771,908,1974,180.36753236814712,69.30954034412537,36.67940352108467,0.7625007672081071,1.8896038018798125,8.0,4.19
xy32c3.tiff,32,4,1605,1513,3195,225.37972567696687,86.35420141818359,48.095564719884365,0.7904074674168542,1.7954712024096844,8.0,3.55
xy32c3.tiff,32,5,705,1695,2651,197.82337649086284,68.38423594274778,49.59344740056361,0.8512642036016139,1.3788965987867707,3.0,2.34
xy33c3.tiff,33,1,1689,818,2454,186.5096679918781,62.52631726117116,50.07786691341385,0.8865060920758794,1.2485818808792526,7.0,2.18
xy33c3.tiff,33,2,2256,1070,2131,202.16652224137044,62.91175520392176,45.788807148078746,0.6552014249660715,1.3739548837878273,1.0,6.96
xy33c3.tiff,33,3,654,1842,2256,179.095454429505,64.80621541949385,44.39562299422679,0.8838525775205757,1.4597433496523124,9.0,1.75
xy34c3.tiff,34,1,1328,1058,2015,176.36753236814712,64.1595521063733,40.324409989792976,0.8140435459361682,1.5910847083097692,2.0,2.88
xy34c3.tiff,34,2,2124,1731,2141,179.48023074035527,64.96033401453623,42.49133977916495,0.8352053987411951,1.5287899687829718,9.0,3.32
xy34c3.tiff,34,3,1356,1890,3000,204.89444430272832,65.2199708678402,58.65950785866087,0.8979884553165502,1.1118397212773532,7.0,2.74
