Filename,ImageID,ObjectID,X,Y,Area,Perimeter,Major Axis,Minor Axis,Circularity,Aspect Ratio,Shape mode,Distance from cluster center
xy01c3.tiff,1,1,1716,526,2473,191.3380951166243,70.0557375478465,44.99011570662861,0.8488502646667397,1.5571361941957589,4.0,25.27
xy01c3.tiff,1,2,237,594,1995,164.6101730552664,52.54229287631112,48.38215042628245,0.9252080889033676,1.0859850670831028,7.0,3.11
xy01c3.tiff,1,3,1575,788,2048,175.78174593052017,66.06005803786525,39.53612207551108,0.8328988622963998,1.6708785427082455,4.0,3.78
xy01c3.tiff,1,4,1659,1118,2180,176.75230867899734,64.31372700762942,43.1843153908985,0.8768719290391097,1.4892843947037342,9.0,2.21
xy01c3.tiff,1,5,585,1538,2685,192.16652224137047,63.325098213289735,54.02089950645182,0.9136896240211801,1.1722333169540555,8.0,3.93
xy01c3.tiff,1,6,545,1847,2299,180.5096679918781,62.790497967958146,46.70675835200753,0.8866411845575148,1.344355724598458,7.0,1.75
xy02c3.tiff,2,1,1863,1443,2186,177.3380951166243,63.81926388830159,43.62625631151053,0.873485989316428,1.4628636349771609,10.0,1.64
xy02c3.tiff,2,2,747,1984,2329,183.43860018001263,66.05529236422646,44.95763795922212,0.8697569290184008,1.4692785333637968,5.0,3.44
xy02c3.tiff,2,3,734,2122,2410,183.095454429505,61.221207676796205,50.17607396688654,0.9033827250840999,1.2201274997561358,6.0,2.34
xy03c3.tiff,3,1,96,1089,5880,1133.3717164502532,229.081144517294,39.480382073633145,0.057523122028383326,5.80240444710096,10.0,9.35
xy03c3.tiff,3,2,1397,1261,3249,442.92492757477766,82.40164454385537,61.2783064692679,0.208113057494202,1.3447115185074705,4.0,21.87
xy03c3.tiff,3,3,2303,1932,3552,418.8183258569795,189.2078967403321,26.656204277201514,0.2544669990794877,7.098080986052379,3.0,5.2
xy04c3.tiff,4,1,1061,2020,2216,178.61017305526642,63.949286008964854,44.19133508958683,0.8729055153880941,1.4471001131629933,4.0,3.71
xy05c3.tiff,5,1,2479,273,2042,172.61017305526642,63.06082617279936,41.32257051187373,0.8612571211827054,1.5260625220466209,3.0,1.77
xy06c3.tiff,6,1,1553,775,3030,212.89444430272843,77.07902398140328,50.22872738136717,0.8400861717656932,1.5345605592626759,3.0,1.8
xy06c3.tiff,6,2,851,951,2134,174.36753236814712,63.00280252782632,43.15244658208388,0.8820090394411135,1.4600053419447123,8.0,2.22
